OrderID,MenuItemID,Quantity
46-138-6582,00-000-01,1
46-138-6582,04-000-01,1
60-885-4424,02-000-02,1
60-885-4424,01-000-06,1
60-885-4424,03-000-02,1
60-885-4424,00-000-02,1
60-885-4424,04-000-02,1
71-516-9998,02-000-03,1
71-516-9998,01-000-01,1
71-516-9998,03-000-03,1
71-516-9998,00-000-03,1
71-516-9998,04-000-03,1
77-165-4390,02-000-04,1
77-165-4390,01-000-02,1
77-165-4390,03-000-04,1
77-165-4390,00-000-04,1
77-165-4390,04-000-04,1
67-156-1140,02-000-05,1
67-156-1140,01-000-03,1
67-156-1140,03-000-05,1
67-156-1140,00-000-05,1
67-156-1140,04-000-05,1
53-131-0339,01-000-04,1
53-131-0339,03-000-06,1
53-131-0339,00-000-06,1
53-131-0339,04-000-06,1
03-039-5845,02-000-01,1
03-039-5845,01-000-05,1
03-039-5845,03-000-01,1
03-039-5845,00-000-01,1
03-039-5845,04-000-01,1
31-955-7364,02-000-02,1
31-955-7364,01-000-06,1
31-955-7364,03-000-02,1
31-955-7364,00-000-02,1
31-955-7364,04-000-02,1
75-606-4195,02-000-03,1
75-606-4195,01-000-01,1
75-606-4195,03-000-03,1
75-606-4195,00-000-03,1
75-606-4195,04-000-03,1
63-453-3505,02-000-04,1
63-453-3505,01-000-02,1
63-453-3505,03-000-04,1
63-453-3505,00-000-04,1
63-453-3505,04-000-04,1
81-493-5555,02-000-05,1
81-493-5555,01-000-03,1
81-493-5555,03-000-05,1
81-493-5555,00-000-05,1
81-493-5555,04-000-05,1
96-049-6957,01-000-04,1
96-049-6957,03-000-06,1
96-049-6957,00-000-06,1
96-049-6957,04-000-06,1
53-661-8226,02-000-01,1
53-661-8226,01-000-05,1
53-661-8226,03-000-01,1
53-661-8226,00-000-01,1
53-661-8226,04-000-01,1
72-015-0440,02-000-02,1
72-015-0440,01-000-06,1
72-015-0440,03-000-02,1
72-015-0440,00-000-02,1
72-015-0440,04-000-02,1
35-326-1148,02-000-03,1
35-326-1148,01-000-01,1
35-326-1148,03-000-03,1
35-326-1148,00-000-03,1
35-326-1148,04-000-03,1
11-244-2193,02-000-04,1
11-244-2193,01-000-01,1
11-244-2193,03-000-04,1
11-244-2193,00-000-04,1
11-244-2193,04-000-04,1
15-190-8465,02-000-05,1
15-190-8465,01-000-02,1
15-190-8465,03-000-05,1
15-190-8465,00-000-05,1
15-190-8465,04-000-05,1
41-177-5682,01-000-03,1
41-177-5682,03-000-06,1
41-177-5682,00-000-06,1
41-177-5682,04-000-06,1
01-877-6020,02-000-01,1
01-877-6020,01-000-04,1
01-877-6020,03-000-01,1
01-877-6020,00-000-01,1
01-877-6020,04-000-01,1
91-690-3480,02-000-02,1
91-690-3480,01-000-05,1
91-690-3480,03-000-02,1
91-690-3480,00-000-02,1
91-690-3480,04-000-02,1
74-314-5556,02-000-03,1
74-314-5556,01-000-06,1
74-314-5556,03-000-03,1
74-314-5556,00-000-03,1
74-314-5556,04-000-03,1
73-900-4790,02-000-04,1
73-900-4790,01-000-01,1
73-900-4790,03-000-04,1
73-900-4790,00-000-04,1
73-900-4790,04-000-04,1
44-379-6825,02-000-05,1
44-379-6825,01-000-02,1
44-379-6825,03-000-05,1
44-379-6825,00-000-05,1
44-379-6825,04-000-05,1
53-925-0103,01-000-03,1
53-925-0103,03-000-06,1
53-925-0103,00-000-06,1
53-925-0103,04-000-06,1
96-883-6756,02-000-01,1
96-883-6756,01-000-04,1
96-883-6756,03-000-01,1
96-883-6756,00-000-01,1
96-883-6756,04-000-01,1
03-248-8148,02-000-02,1
03-248-8148,01-000-05,1
03-248-8148,03-000-02,1
03-248-8148,00-000-02,1
03-248-8148,04-000-02,1
95-581-1944,02-000-03,1
95-581-1944,01-000-06,1
95-581-1944,03-000-03,1
95-581-1944,00-000-03,1
95-581-1944,04-000-03,1
09-229-1754,02-000-04,1
09-229-1754,01-000-01,1
09-229-1754,03-000-04,1
09-229-1754,00-000-04,1
09-229-1754,04-000-04,1
71-188-6549,02-000-05,1
71-188-6549,01-000-02,1
71-188-6549,03-000-05,1
71-188-6549,00-000-05,1
71-188-6549,04-000-05,1
80-489-4967,01-000-03,1
80-489-4967,03-000-06,1
80-489-4967,00-000-06,1
80-489-4967,04-000-06,1
59-971-2896,02-000-01,1
59-971-2896,01-000-04,1
59-971-2896,03-000-01,1
59-971-2896,00-000-01,1
59-971-2896,04-000-01,1
76-746-0202,02-000-02,1
76-746-0202,01-000-05,1
76-746-0202,03-000-02,1
76-746-0202,00-000-02,1
76-746-0202,04-000-02,1
80-544-0183,02-000-03,1
80-544-0183,01-000-06,1
80-544-0183,03-000-03,1
80-544-0183,00-000-03,1
80-544-0183,04-000-03,1
63-236-3555,02-000-04,1
63-236-3555,01-000-01,1
63-236-3555,03-000-04,1
63-236-3555,00-000-04,1
63-236-3555,04-000-04,1
76-509-2544,02-000-05,1
76-509-2544,01-000-01,1
76-509-2544,03-000-05,1
76-509-2544,00-000-05,1
76-509-2544,04-000-05,1
00-799-3091,01-000-02,1
00-799-3091,03-000-06,1
00-799-3091,00-000-06,1
00-799-3091,04-000-06,1
88-756-9391,02-000-01,1
88-756-9391,01-000-03,1
88-756-9391,03-000-01,1
88-756-9391,00-000-01,1
88-756-9391,04-000-01,1
95-599-9120,02-000-02,1
95-599-9120,01-000-04,1
95-599-9120,03-000-02,1
95-599-9120,00-000-02,1
95-599-9120,04-000-02,1
61-622-8419,02-000-03,1
61-622-8419,01-000-05,1
61-622-8419,03-000-03,1
61-622-8419,00-000-03,1
61-622-8419,04-000-03,1
83-547-0450,02-000-04,1
83-547-0450,01-000-06,1
83-547-0450,03-000-04,1
83-547-0450,00-000-04,1
83-547-0450,04-000-04,1
20-343-7160,02-000-05,1
20-343-7160,01-000-01,1
20-343-7160,03-000-05,1
20-343-7160,00-000-05,1
20-343-7160,04-000-05,1
39-607-8115,01-000-02,1
39-607-8115,03-000-06,1
39-607-8115,00-000-06,1
39-607-8115,04-000-06,1
43-799-4873,02-000-01,1
43-799-4873,01-000-03,1
43-799-4873,03-000-01,1
43-799-4873,00-000-01,1
43-799-4873,04-000-01,1
16-609-1782,02-000-02,1
16-609-1782,01-000-04,1
16-609-1782,03-000-02,1
16-609-1782,00-000-02,1
16-609-1782,04-000-02,1
50-617-3367,02-000-03,1
50-617-3367,01-000-05,1
50-617-3367,03-000-03,1
50-617-3367,00-000-03,1
50-617-3367,04-000-03,1
57-761-6559,02-000-04,1
57-761-6559,01-000-06,1
57-761-6559,03-000-04,1
57-761-6559,00-000-04,1
57-761-6559,04-000-04,1
67-009-1409,02-000-05,1
67-009-1409,01-000-01,1
67-009-1409,03-000-05,1
67-009-1409,00-000-05,1
67-009-1409,04-000-05,1
83-687-4769,01-000-02,1
83-687-4769,03-000-06,1
83-687-4769,00-000-06,1
83-687-4769,04-000-06,1
57-683-6723,02-000-01,1
57-683-6723,01-000-03,1
57-683-6723,03-000-01,1
57-683-6723,00-000-01,1
57-683-6723,04-000-01,1
87-535-8388,02-000-02,1
87-535-8388,01-000-04,1
87-535-8388,03-000-02,1
87-535-8388,00-000-02,1
87-535-8388,04-000-02,1
61-799-5380,02-000-03,1
61-799-5380,01-000-05,1
61-799-5380,03-000-03,1
61-799-5380,00-000-03,1
61-799-5380,04-000-03,1
16-386-7757,02-000-04,1
16-386-7757,01-000-06,1
16-386-7757,03-000-04,1
16-386-7757,00-000-04,1
16-386-7757,04-000-04,1
39-040-2440,02-000-05,1
39-040-2440,01-000-01,1
39-040-2440,03-000-05,1
39-040-2440,00-000-05,1
39-040-2440,04-000-05,1
66-665-1879,01-000-01,1
66-665-1879,03-000-06,1
66-665-1879,00-000-06,1
66-665-1879,04-000-06,1
22-001-6016,02-000-01,1
22-001-6016,01-000-02,1
22-001-6016,03-000-01,1
22-001-6016,00-000-01,1
22-001-6016,04-000-01,1
58-149-3499,02-000-02,1
58-149-3499,01-000-03,1
58-149-3499,03-000-02,1
58-149-3499,00-000-02,1
58-149-3499,04-000-02,1
19-329-8137,02-000-03,1
19-329-8137,01-000-04,1
19-329-8137,03-000-03,1
19-329-8137,00-000-03,1
19-329-8137,04-000-03,1
87-443-7001,02-000-04,1
87-443-7001,01-000-05,1
87-443-7001,03-000-04,1
87-443-7001,00-000-04,1
87-443-7001,04-000-04,1
53-322-3671,02-000-05,1
53-322-3671,01-000-06,1
53-322-3671,03-000-05,1
53-322-3671,00-000-05,1
53-322-3671,04-000-05,1
70-365-1885,01-000-01,1
70-365-1885,03-000-06,1
70-365-1885,00-000-06,1
70-365-1885,04-000-06,1
91-490-5244,02-000-01,1
91-490-5244,01-000-02,1
91-490-5244,03-000-01,1
91-490-5244,00-000-01,1
91-490-5244,04-000-01,1
80-616-9335,02-000-02,1
80-616-9335,01-000-03,1
80-616-9335,03-000-02,1
80-616-9335,00-000-02,1
80-616-9335,04-000-02,1
84-007-9095,02-000-03,1
84-007-9095,01-000-04,1
84-007-9095,03-000-03,1
84-007-9095,00-000-03,1
84-007-9095,04-000-03,1
70-276-7176,02-000-04,1
70-276-7176,01-000-05,1
70-276-7176,03-000-04,1
70-276-7176,00-000-04,1
70-276-7176,04-000-04,1
44-439-4440,02-000-05,1
44-439-4440,01-000-06,1
44-439-4440,03-000-05,1
44-439-4440,00-000-05,1
44-439-4440,04-000-05,1
32-023-4917,01-000-01,1
32-023-4917,03-000-06,1
32-023-4917,00-000-06,1
32-023-4917,04-000-06,1
93-829-0535,02-000-01,1
93-829-0535,01-000-02,1
93-829-0535,03-000-01,1
93-829-0535,00-000-01,1
93-829-0535,04-000-01,1
22-867-9098,02-000-02,1
22-867-9098,01-000-03,1
22-867-9098,03-000-02,1
22-867-9098,00-000-02,1
22-867-9098,04-000-02,1
33-395-8454,02-000-03,1
33-395-8454,01-000-04,1
33-395-8454,03-000-03,1
33-395-8454,00-000-03,1
33-395-8454,04-000-03,1
23-636-0824,02-000-04,1
23-636-0824,01-000-05,1
23-636-0824,03-000-04,1
23-636-0824,00-000-04,1
23-636-0824,04-000-04,1
62-201-9287,02-000-05,1
62-201-9287,01-000-06,1
62-201-9287,03-000-05,1
62-201-9287,00-000-05,1
62-201-9287,04-000-05,1
86-227-8811,01-000-01,1
86-227-8811,03-000-06,1
86-227-8811,00-000-06,1
86-227-8811,04-000-06,1
25-432-8239,02-000-01,1
25-432-8239,01-000-01,1
25-432-8239,03-000-01,1
25-432-8239,00-000-01,1
25-432-8239,04-000-01,1
92-487-3562,02-000-02,1
92-487-3562,01-000-02,1
92-487-3562,03-000-02,1
92-487-3562,00-000-02,1
92-487-3562,04-000-02,1
59-738-2614,02-000-03,1
59-738-2614,01-000-03,1
59-738-2614,03-000-03,1
59-738-2614,00-000-03,1
59-738-2614,04-000-03,1
46-627-8981,02-000-04,1
46-627-8981,01-000-04,1
46-627-8981,03-000-04,1
46-627-8981,00-000-04,1
46-627-8981,04-000-04,1
92-859-5564,02-000-05,1
92-859-5564,01-000-05,1
92-859-5564,03-000-05,1
92-859-5564,00-000-05,1
92-859-5564,04-000-05,1
95-581-6863,01-000-06,1
95-581-6863,03-000-06,1
95-581-6863,00-000-06,1
95-581-6863,04-000-06,1
87-766-3663,02-000-01,1
87-766-3663,01-000-01,1
87-766-3663,03-000-01,1
87-766-3663,00-000-01,1
87-766-3663,04-000-01,1
28-376-6551,02-000-02,1
28-376-6551,01-000-02,1
28-376-6551,03-000-02,1
28-376-6551,00-000-02,1
28-376-6551,04-000-02,1
65-428-6495,02-000-03,1
65-428-6495,01-000-03,1
65-428-6495,03-000-03,1
65-428-6495,00-000-03,1
65-428-6495,04-000-03,1
24-690-6396,02-000-04,1
24-690-6396,01-000-04,1
24-690-6396,03-000-04,1
24-690-6396,00-000-04,1
24-690-6396,04-000-04,1
46-576-0301,02-000-05,1
46-576-0301,01-000-05,1
46-576-0301,03-000-05,1
46-576-0301,00-000-05,1
46-576-0301,04-000-05,1
83-262-1365,01-000-06,1
83-262-1365,03-000-06,1
83-262-1365,00-000-06,1
83-262-1365,04-000-06,1
86-425-5753,02-000-01,1
86-425-5753,01-000-01,1
86-425-5753,03-000-01,1
86-425-5753,00-000-01,1
86-425-5753,04-000-01,1
93-702-4764,02-000-02,1
93-702-4764,01-000-02,1
93-702-4764,03-000-02,1
93-702-4764,00-000-02,1
93-702-4764,04-000-02,1
51-493-6866,02-000-03,1
51-493-6866,01-000-03,1
51-493-6866,03-000-03,1
51-493-6866,00-000-03,1
51-493-6866,04-000-03,1
95-935-6126,02-000-04,1
95-935-6126,01-000-04,1
95-935-6126,03-000-04,1
95-935-6126,00-000-04,1
95-935-6126,04-000-04,1
53-412-8787,02-000-05,1
53-412-8787,01-000-05,1
53-412-8787,03-000-05,1
53-412-8787,00-000-05,1
53-412-8787,04-000-05,1
35-759-1971,01-000-06,1
35-759-1971,03-000-06,1
35-759-1971,00-000-06,1
35-759-1971,04-000-06,1
21-106-4079,02-000-01,1
21-106-4079,01-000-01,1
21-106-4079,03-000-01,1
21-106-4079,00-000-01,1
21-106-4079,04-000-01,1
80-720-7802,02-000-02,1
80-720-7802,01-000-01,1
80-720-7802,03-000-02,1
80-720-7802,00-000-02,1
80-720-7802,04-000-02,1
37-398-9630,02-000-03,1
37-398-9630,01-000-02,1
37-398-9630,03-000-03,1
37-398-9630,00-000-03,1
37-398-9630,04-000-03,1
15-192-4862,02-000-04,1
15-192-4862,01-000-03,1
15-192-4862,03-000-04,1
15-192-4862,00-000-04,1
15-192-4862,04-000-04,1
86-668-1105,02-000-05,1
86-668-1105,01-000-04,1
86-668-1105,03-000-05,1
86-668-1105,00-000-05,1
86-668-1105,04-000-05,1
05-024-1112,01-000-05,1
05-024-1112,03-000-06,1
05-024-1112,00-000-06,1
05-024-1112,04-000-06,1
85-868-5544,02-000-01,1
85-868-5544,01-000-06,1
85-868-5544,03-000-01,1
85-868-5544,00-000-01,1
85-868-5544,04-000-01,1
49-404-6008,02-000-02,1
49-404-6008,01-000-01,1
49-404-6008,03-000-02,1
49-404-6008,00-000-02,1
49-404-6008,04-000-02,1
42-108-2633,02-000-03,1
42-108-2633,01-000-02,1
42-108-2633,03-000-03,1
42-108-2633,00-000-03,1
42-108-2633,04-000-03,1
23-824-2201,02-000-04,1
23-824-2201,01-000-03,1
23-824-2201,03-000-04,1
23-824-2201,00-000-04,1
23-824-2201,04-000-04,1
90-256-2320,02-000-05,1
90-256-2320,01-000-04,1
90-256-2320,03-000-05,1
90-256-2320,00-000-05,1
90-256-2320,04-000-05,1
99-679-0062,01-000-05,1
99-679-0062,03-000-06,1
99-679-0062,00-000-06,1
99-679-0062,04-000-06,1
54-322-1808,02-000-01,1
54-322-1808,01-000-06,1
54-322-1808,03-000-01,1
54-322-1808,00-000-01,1
54-322-1808,04-000-01,1
43-850-7830,02-000-02,1
43-850-7830,01-000-01,1
43-850-7830,03-000-02,1
43-850-7830,00-000-02,1
43-850-7830,04-000-02,1
66-721-3658,02-000-03,1
66-721-3658,01-000-02,1
66-721-3658,03-000-03,1
66-721-3658,00-000-03,1
66-721-3658,04-000-03,1
82-445-5186,02-000-04,1
82-445-5186,01-000-03,1
82-445-5186,03-000-04,1
82-445-5186,00-000-04,1
82-445-5186,04-000-04,1
79-627-2533,02-000-05,1
79-627-2533,01-000-04,1
79-627-2533,03-000-05,1
79-627-2533,00-000-05,1
79-627-2533,04-000-05,1
43-634-6121,01-000-05,1
43-634-6121,03-000-06,1
43-634-6121,00-000-06,1
43-634-6121,04-000-06,1
67-723-0322,02-000-01,1
67-723-0322,01-000-06,1
67-723-0322,03-000-01,1
67-723-0322,00-000-01,1
67-723-0322,04-000-01,1
63-346-9064,02-000-02,1
63-346-9064,01-000-01,1
63-346-9064,03-000-02,1
63-346-9064,00-000-02,1
63-346-9064,04-000-02,1
50-747-1156,02-000-03,1
50-747-1156,01-000-01,1
50-747-1156,03-000-03,1
50-747-1156,00-000-03,1
50-747-1156,04-000-03,1
29-600-4791,02-000-04,1
29-600-4791,01-000-02,1
29-600-4791,03-000-04,1
29-600-4791,00-000-04,1
29-600-4791,04-000-04,1
54-800-8042,02-000-05,1
54-800-8042,01-000-03,1
54-800-8042,03-000-05,1
54-800-8042,00-000-05,1
54-800-8042,04-000-05,1
10-150-2658,01-000-04,1
10-150-2658,03-000-06,1
10-150-2658,00-000-06,1
10-150-2658,04-000-06,1
86-819-6178,02-000-01,1
86-819-6178,01-000-05,1
86-819-6178,03-000-01,1
86-819-6178,00-000-01,1
86-819-6178,04-000-01,1
99-862-6759,02-000-02,1
99-862-6759,01-000-06,1
99-862-6759,03-000-02,1
99-862-6759,00-000-02,1
99-862-6759,04-000-02,1
87-618-1229,02-000-03,1
87-618-1229,01-000-01,1
87-618-1229,03-000-03,1
87-618-1229,00-000-03,1
87-618-1229,04-000-03,1
10-638-5334,02-000-04,1
10-638-5334,01-000-02,1
10-638-5334,03-000-04,1
10-638-5334,00-000-04,1
10-638-5334,04-000-04,1
90-359-2449,02-000-05,1
90-359-2449,01-000-03,1
90-359-2449,03-000-05,1
90-359-2449,00-000-05,1
90-359-2449,04-000-05,1
23-153-9991,01-000-04,1
23-153-9991,03-000-06,1
23-153-9991,00-000-06,1
23-153-9991,04-000-06,1
39-130-1094,02-000-01,1
39-130-1094,01-000-05,1
39-130-1094,03-000-01,1
39-130-1094,00-000-01,1
39-130-1094,04-000-01,1
29-260-4008,02-000-02,1
29-260-4008,01-000-06,1
29-260-4008,03-000-02,1
29-260-4008,00-000-02,1
29-260-4008,04-000-02,1
23-364-4571,02-000-03,1
23-364-4571,01-000-01,1
23-364-4571,03-000-03,1
23-364-4571,00-000-03,1
23-364-4571,04-000-03,1
22-906-5872,02-000-04,1
22-906-5872,01-000-02,1
22-906-5872,03-000-04,1
22-906-5872,00-000-04,1
22-906-5872,04-000-04,1
26-326-8254,02-000-05,1
26-326-8254,01-000-03,1
26-326-8254,03-000-05,1
26-326-8254,00-000-05,1
26-326-8254,04-000-05,1
51-290-4538,01-000-04,1
51-290-4538,03-000-06,1
51-290-4538,00-000-06,1
51-290-4538,04-000-06,1
40-476-8892,02-000-01,1
40-476-8892,01-000-05,1
40-476-8892,03-000-01,1
40-476-8892,00-000-01,1
40-476-8892,04-000-01,1
86-606-8047,02-000-02,1
86-606-8047,01-000-06,1
86-606-8047,03-000-02,1
86-606-8047,00-000-02,1
86-606-8047,04-000-02,1
07-143-9471,02-000-03,1
07-143-9471,01-000-01,1
07-143-9471,03-000-03,1
07-143-9471,00-000-03,1
07-143-9471,04-000-03,1
05-822-0829,02-000-04,1
05-822-0829,01-000-01,1
05-822-0829,03-000-04,1
05-822-0829,00-000-04,1
05-822-0829,04-000-04,1
64-941-6067,02-000-05,1
64-941-6067,01-000-02,1
64-941-6067,03-000-05,1
64-941-6067,00-000-05,1
64-941-6067,04-000-05,1
44-969-2805,01-000-03,1
44-969-2805,03-000-06,1
44-969-2805,00-000-06,1
44-969-2805,04-000-06,1
41-201-7265,02-000-01,1
41-201-7265,01-000-04,1
41-201-7265,03-000-01,1
41-201-7265,00-000-01,1
41-201-7265,04-000-01,1
04-238-9179,02-000-02,1
04-238-9179,01-000-05,1
04-238-9179,03-000-02,1
04-238-9179,00-000-02,1
04-238-9179,04-000-02,1
38-295-3172,02-000-03,1
38-295-3172,01-000-06,1
38-295-3172,03-000-03,1
38-295-3172,00-000-03,1
38-295-3172,04-000-03,1
66-679-8766,02-000-04,1
66-679-8766,01-000-01,1
66-679-8766,03-000-04,1
66-679-8766,00-000-04,1
66-679-8766,04-000-04,1
75-556-0225,02-000-05,1
75-556-0225,01-000-02,1
75-556-0225,03-000-05,1
75-556-0225,00-000-05,1
75-556-0225,04-000-05,1
95-025-5981,01-000-03,1
95-025-5981,03-000-06,1
95-025-5981,00-000-06,1
95-025-5981,04-000-06,1
07-312-6026,02-000-01,1
07-312-6026,01-000-04,1
07-312-6026,03-000-01,1
07-312-6026,00-000-01,1
07-312-6026,04-000-01,1
46-072-3557,02-000-02,1
46-072-3557,01-000-05,1
46-072-3557,03-000-02,1
46-072-3557,00-000-02,1
46-072-3557,04-000-02,1
74-006-2266,02-000-03,1
74-006-2266,01-000-06,1
74-006-2266,03-000-03,1
74-006-2266,00-000-03,1
74-006-2266,04-000-03,1
93-829-3135,02-000-04,1
93-829-3135,01-000-01,1
93-829-3135,03-000-04,1
93-829-3135,00-000-04,1
93-829-3135,04-000-04,1
33-671-4773,02-000-05,1
33-671-4773,01-000-02,1
33-671-4773,03-000-05,1
33-671-4773,00-000-05,1
33-671-4773,04-000-05,1
38-694-5330,01-000-03,1
38-694-5330,03-000-06,1
38-694-5330,00-000-06,1
38-694-5330,04-000-06,1
55-592-1782,02-000-01,1
55-592-1782,01-000-04,1
55-592-1782,03-000-01,1
55-592-1782,00-000-01,1
55-592-1782,04-000-01,1
92-880-1942,02-000-02,1
92-880-1942,01-000-05,1
92-880-1942,03-000-02,1
92-880-1942,00-000-02,1
92-880-1942,04-000-02,1
36-019-1520,02-000-03,1
36-019-1520,01-000-06,1
36-019-1520,03-000-03,1
36-019-1520,00-000-03,1
36-019-1520,04-000-03,1
49-961-9885,02-000-04,1
49-961-9885,01-000-01,1
49-961-9885,03-000-04,1
49-961-9885,00-000-04,1
49-961-9885,04-000-04,1
90-877-0957,02-000-05,1
90-877-0957,01-000-01,1
90-877-0957,03-000-05,1
90-877-0957,00-000-05,1
90-877-0957,04-000-05,1
09-185-3204,01-000-02,1
09-185-3204,03-000-06,1
09-185-3204,00-000-06,1
09-185-3204,04-000-06,1
37-656-4777,02-000-01,1
37-656-4777,01-000-03,1
37-656-4777,03-000-01,1
37-656-4777,00-000-01,1
37-656-4777,04-000-01,1
65-432-1983,02-000-02,1
65-432-1983,01-000-04,1
65-432-1983,03-000-02,1
65-432-1983,00-000-02,1
65-432-1983,04-000-02,1
26-973-3455,02-000-03,1
26-973-3455,01-000-05,1
26-973-3455,03-000-03,1
26-973-3455,00-000-03,1
26-973-3455,04-000-03,1
99-346-2194,02-000-04,1
99-346-2194,01-000-06,1
99-346-2194,03-000-04,1
99-346-2194,00-000-04,1
99-346-2194,04-000-04,1
67-813-5657,02-000-05,1
67-813-5657,01-000-01,1
67-813-5657,03-000-05,1
67-813-5657,00-000-05,1
67-813-5657,04-000-05,1
01-879-8004,01-000-02,1
01-879-8004,03-000-06,1
01-879-8004,00-000-06,1
01-879-8004,04-000-06,1
32-792-5231,02-000-01,1
32-792-5231,01-000-03,1
32-792-5231,03-000-01,1
32-792-5231,00-000-01,1
32-792-5231,04-000-01,1
95-846-1036,02-000-02,1
95-846-1036,01-000-04,1
95-846-1036,03-000-02,1
95-846-1036,00-000-02,1
95-846-1036,04-000-02,1
43-720-3267,02-000-03,1
43-720-3267,01-000-05,1
43-720-3267,03-000-03,1
43-720-3267,00-000-03,1
43-720-3267,04-000-03,1
60-009-2815,02-000-04,1
60-009-2815,01-000-06,1
60-009-2815,03-000-04,1
60-009-2815,00-000-04,1
60-009-2815,04-000-04,1
64-718-6202,02-000-05,1
64-718-6202,01-000-01,1
64-718-6202,03-000-05,1
64-718-6202,00-000-05,1
64-718-6202,04-000-05,1
40-690-8134,01-000-02,1
40-690-8134,03-000-06,1
40-690-8134,00-000-06,1
40-690-8134,04-000-06,1
59-784-8988,02-000-01,1
59-784-8988,01-000-03,1
59-784-8988,03-000-01,1
59-784-8988,00-000-01,1
59-784-8988,04-000-01,1
30-032-8406,02-000-02,1
30-032-8406,01-000-04,1
30-032-8406,03-000-02,1
30-032-8406,00-000-02,1
30-032-8406,04-000-02,1
76-194-5836,02-000-03,1
76-194-5836,01-000-05,1
76-194-5836,03-000-03,1
76-194-5836,00-000-03,1
76-194-5836,04-000-03,1
87-820-2746,02-000-04,1
87-820-2746,01-000-06,1
87-820-2746,03-000-04,1
87-820-2746,00-000-04,1
87-820-2746,04-000-04,1
89-535-2329,02-000-05,1
89-535-2329,01-000-01,1
89-535-2329,03-000-05,1
89-535-2329,00-000-05,1
89-535-2329,04-000-05,1
10-141-0121,01-000-01,1
10-141-0121,03-000-06,1
10-141-0121,00-000-06,1
10-141-0121,04-000-06,1
45-486-4534,02-000-01,1
45-486-4534,01-000-02,1
45-486-4534,03-000-01,1
45-486-4534,00-000-01,1
45-486-4534,04-000-01,1
34-230-0439,02-000-02,1
34-230-0439,01-000-03,1
34-230-0439,03-000-02,1
34-230-0439,00-000-02,1
34-230-0439,04-000-02,1
24-102-1793,02-000-03,1
24-102-1793,01-000-04,1
24-102-1793,03-000-03,1
24-102-1793,00-000-03,1
24-102-1793,04-000-03,1
00-822-8333,02-000-04,1
00-822-8333,01-000-05,1
00-822-8333,03-000-04,1
00-822-8333,00-000-04,1
00-822-8333,04-000-04,1
31-669-5161,02-000-05,1
31-669-5161,01-000-06,1
31-669-5161,03-000-05,1
31-669-5161,00-000-05,1
31-669-5161,04-000-05,1
37-691-9097,01-000-01,1
37-691-9097,03-000-06,1
37-691-9097,00-000-06,1
37-691-9097,04-000-06,1
72-306-1723,02-000-01,1
72-306-1723,01-000-02,1
72-306-1723,03-000-01,1
72-306-1723,00-000-01,1
72-306-1723,04-000-01,1
53-622-3155,02-000-02,1
53-622-3155,01-000-03,1
53-622-3155,03-000-02,1
53-622-3155,00-000-02,1
53-622-3155,04-000-02,1
03-568-8174,02-000-03,1
03-568-8174,01-000-04,1
03-568-8174,03-000-03,1
03-568-8174,00-000-03,1
03-568-8174,04-000-03,1
05-318-1801,02-000-04,1
05-318-1801,01-000-05,1
05-318-1801,03-000-04,1
05-318-1801,00-000-04,1
05-318-1801,04-000-04,1
26-802-1005,02-000-05,1
26-802-1005,01-000-06,1
26-802-1005,03-000-05,1
26-802-1005,00-000-05,1
26-802-1005,04-000-05,1
51-287-9364,01-000-01,1
51-287-9364,03-000-06,1
51-287-9364,00-000-06,1
51-287-9364,04-000-06,1
15-272-2116,02-000-01,1
15-272-2116,01-000-02,1
15-272-2116,03-000-01,1
15-272-2116,00-000-01,1
15-272-2116,04-000-01,1
97-039-9333,02-000-02,1
97-039-9333,01-000-03,1
97-039-9333,03-000-02,1
97-039-9333,00-000-02,1
97-039-9333,04-000-02,1
09-481-5023,02-000-03,1
09-481-5023,01-000-04,1
09-481-5023,03-000-03,1
09-481-5023,00-000-03,1
09-481-5023,04-000-03,1
76-437-5698,02-000-04,1
76-437-5698,01-000-05,1
76-437-5698,03-000-04,1
76-437-5698,00-000-04,1
76-437-5698,04-000-04,1
25-252-0068,02-000-05,1
25-252-0068,01-000-06,1
25-252-0068,03-000-05,1
25-252-0068,00-000-05,1
25-252-0068,04-000-05,1
77-635-7433,01-000-01,1
77-635-7433,03-000-06,1
77-635-7433,00-000-06,1
77-635-7433,04-000-06,1
78-204-9950,02-000-01,1
78-204-9950,01-000-01,1
78-204-9950,03-000-01,1
78-204-9950,00-000-01,1
78-204-9950,04-000-01,1
77-367-2436,02-000-02,1
77-367-2436,01-000-02,1
77-367-2436,03-000-02,1
77-367-2436,00-000-02,1
77-367-2436,04-000-02,1
45-043-4851,02-000-03,1
45-043-4851,01-000-03,1
45-043-4851,03-000-03,1
45-043-4851,00-000-03,1
45-043-4851,04-000-03,1
51-470-5294,02-000-04,1
51-470-5294,01-000-04,1
51-470-5294,03-000-04,1
51-470-5294,00-000-04,1
51-470-5294,04-000-04,1
30-205-9759,02-000-05,1
30-205-9759,01-000-05,1
30-205-9759,03-000-05,1
30-205-9759,00-000-05,1
30-205-9759,04-000-05,1
87-503-4703,01-000-06,1
87-503-4703,03-000-06,1
87-503-4703,00-000-06,1
87-503-4703,04-000-06,1
41-269-9772,02-000-01,1
41-269-9772,01-000-01,1
41-269-9772,03-000-01,1
41-269-9772,00-000-01,1
41-269-9772,04-000-01,1
89-007-9559,02-000-02,1
89-007-9559,01-000-02,1
